customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Valid_Address
3306,Iggy,Whorton,M,50.0,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,28.0,518 Donald Street,2170.0,NSW,Australia,9.0,1.0
3307,Portia,Thirlwall,F,96.0,1978-09-02,Analyst Programmer,Health,High Net Worth,N,âââ,No,14.0,41.0,1172 Mesta Center,4740.0,QLD,Australia,2.0,1.0
3308,Daffi,Idale,F,5.0,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,14.0,40.0,7216 American Ash Place,2062.0,NSW,Australia,12.0,1.0
3309,Christie,Bremeyer,M,34.0,1974-12-14,Senior Sales Associate,,High Net Worth,N,0/0,Yes,3.0,45.0,24965 Mitchell Center,4124.0,QLD,Australia,6.0,1.0
3310,Bethany,Jarrell,F,83.0,1961-10-29,VP Marketing,Property,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,12.0,58.0,43 Eagle Crest Parkway,2295.0,NSW,Australia,8.0,1.0
3311,Clary,Bennitt,F,57.0,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,,Yes,8.0,40.0,4 Tomscot Alley,4343.0,QLD,Australia,7.0,1.0
3312,Franky,Nanninini,U,49.0,,Administrative Officer,IT,High Net Worth,N,,No,,0.0,83 Graedel Court,4505.0,QLD,Australia,2.0,1.0
3313,Kori,Antoshin,F,10.0,1995-03-15,,Property,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,5.0,24.0,81 Westerfield Point,2768.0,NSW,Australia,10.0,1.0
3314,Blakelee,Tassel,F,50.0,1972-10-31,,Financial Services,Mass Customer,N,1.00E+02,Yes,12.0,47.0,257 Ruskin Crossing,2200.0,NSW,Australia,10.0,1.0
3315,Ninnette,Pandey,F,77.0,1994-09-08,Account Executive,Property,Mass Customer,N,1.00E+96,Yes,5.0,25.0,6 North Court,3862.0,VIC,Australia,7.0,1.0
3316,Stoddard,Giacomoni,F,31.0,1960-09-02,Structural Analysis Engineer,,Mass Customer,N,âªâªtestâª,No,18.0,59.0,59 Coolidge Hill,2010.0,NSW,Australia,9.0,1.0
3317,Ric,Kondrachenko,M,35.0,1970-07-08,Actuary,Financial Services,Mass Customer,N,â¦testâ§,Yes,11.0,49.0,64 Nancy Plaza,3137.0,VIC,Australia,7.0,1.0
3318,Courtnay,Allmen,M,37.0,1962-02-07,,Manufacturing,High Net Worth,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,19.0,57.0,2 Donald Crossing,2880.0,NSW,Australia,1.0,1.0
3319,Erda,,F,67.0,1966-04-04,,Financial Services,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,19.0,53.0,88389 Schiller Drive,3029.0,VIC,Australia,7.0,1.0
3320,Anabella,Mealham,F,16.0,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,1,No,6.0,25.0,88 Michigan Junction,3109.0,VIC,Australia,10.0,1.0
3321,Ives,,M,38.0,1980-05-10,Software Test Engineer I,,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,14.0,39.0,6 Ludington Place,2042.0,NSW,Australia,11.0,1.0
3322,Hew,Sworder,U,24.0,,Financial Analyst,Financial Services,Affluent Customer,N,,Yes,,0.0,624 Harper Way,2094.0,NSW,Australia,10.0,1.0
3323,Cortie,Hamshar,M,99.0,1973-03-01,Account Representative I,Health,High Net Worth,N,â£,No,8.0,46.0,15991 Saint Paul Road,4213.0,QLD,Australia,7.0,1.0
3324,Sholom,,M,32.0,1973-07-11,Research Nurse,Health,Mass Customer,N,0/0,Yes,10.0,46.0,4 Mayfield Center,3155.0,VIC,Australia,9.0,1.0
3325,Sylas,,M,80.0,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,1.0,23.0,0421 Anthes Court,2870.0,NSW,Australia,2.0,1.0
3326,Wes,Crotch,M,83.0,1975-04-13,Nurse,Manufacturing,High Net Worth,N,á ,Yes,22.0,44.0,18118 Maple Wood Crossing,2763.0,NSW,Australia,9.0,1.0
3327,Roma,Le Gallo,M,84.0,1973-02-02,Teacher,Manufacturing,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,15.0,46.0,973 Menomonie Hill,3337.0,VIC,Australia,4.0,1.0
3328,Arabella,Delgaty,F,58.0,1961-08-06,Food Chemist,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,6.0,58.0,282 Monterey Circle,4300.0,QLD,Australia,6.0,1.0
3329,Karissa,Leal,F,97.0,1974-08-06,,,High Net Worth,N,"''''""",No,13.0,45.0,14 Warbler Hill,2770.0,NSW,Australia,8.0,1.0
3330,Tina,Pristnor,F,70.0,1955-11-06,,Health,Mass Customer,N,nil,Yes,18.0,64.0,75106 Oriole Junction,2030.0,NSW,Australia,12.0,1.0
3331,Claire,Trahar,F,18.0,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,,No,8.0,48.0,11 Hermina Junction,3219.0,VIC,Australia,3.0,1.0
3332,Cissy,Jeffress,F,43.0,1998-09-24,Account Representative III,Health,Mass Customer,N,Ù¡Ù¢Ù£,No,3.0,21.0,42 Oxford Circle,2220.0,NSW,Australia,11.0,1.0
3333,Celinda,Asher,F,30.0,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,",./;'[]\-=",Yes,17.0,40.0,1520 Summerview Road,2020.0,NSW,Australia,10.0,1.0
3334,Koralle,Winckles,F,63.0,1965-05-22,VP Product Management,Health,Mass Customer,N,â¡,Yes,12.0,54.0,54 Hermina Road,2000.0,NSW,Australia,12.0,1.0
3335,Damian,Dutt,M,47.0,1979-12-15,Editor,Health,Mass Customer,N,âââ,No,16.0,40.0,3732 Linden Avenue,4820.0,QLD,Australia,1.0,1.0
3336,Konstantine,Terne,M,47.0,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,8.0,40.0,6043 Badeau Place,4820.0,QLD,Australia,1.0,1.0
3337,Brendan,Aird,M,58.0,1976-10-28,,Argiculture,Mass Customer,N,"''''""",Yes,16.0,43.0,6933 Leroy Parkway,4209.0,QLD,Australia,4.0,1.0
3338,Nata,Ozanne,F,48.0,1964-07-08,,Manufacturing,Mass Customer,N,âââ,Yes,10.0,55.0,2 Homewood Center,2775.0,NSW,Australia,6.0,1.0
3339,Andrea,Rand,M,76.0,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,1-Feb,No,21.0,33.0,38 Jackson Lane,3610.0,VIC,Australia,3.0,1.0
3340,Torey,Beharrell,M,61.0,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,1,No,2.0,28.0,322 Namekagon Trail,2107.0,NSW,Australia,11.0,1.0
3341,Vitia,Crum,F,19.0,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,6.0,39.0,411 Anthes Circle,2030.0,NSW,Australia,12.0,1.0
3342,Henry,Phillps,M,51.0,1985-08-12,,Entertainment,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,7.0,34.0,6956 Clyde Gallagher Park,2281.0,NSW,Australia,9.0,1.0
3343,Cristabel,Bim,U,3.0,,Recruiter,IT,Mass Customer,N,,Yes,,0.0,12061 Rowland Alley,3228.0,VIC,Australia,8.0,1.0
3344,Clerissa,Columbell,F,66.0,1995-02-14,GIS Technical Architect,,Affluent Customer,N,ï¼ï¼ï¼,Yes,1.0,24.0,21230 Tomscot Lane,2093.0,NSW,Australia,12.0,1.0
3345,Hersch,Gilkes,M,83.0,1977-06-23,,Financial Services,High Net Worth,N,â°â´âµâââ,No,12.0,42.0,7 Clemons Drive,4370.0,QLD,Australia,2.0,1.0
3346,Nadya,Callaghan,F,61.0,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,â°â´âµâââ,No,3.0,28.0,7353 Thierer Road,4300.0,QLD,Australia,2.0,1.0
3347,Nichols,,M,99.0,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,,Yes,18.0,34.0,75 Logan Place,3071.0,VIC,Australia,10.0,1.0
3348,Amanda,Hazeltine,F,93.0,1956-11-08,Pharmacist,Health,High Net Worth,N,1;DROP TABLE users,Yes,6.0,63.0,8530 Darwin Street,2880.0,NSW,Australia,1.0,1.0
3349,Byram,Lamberts,M,11.0,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,9.0,38.0,9 Brown Pass,3196.0,VIC,Australia,9.0,1.0
3350,Tam,Prestner,M,53.0,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,"""'",No,6.0,44.0,736 Ohio Court,2200.0,NSW,Australia,10.0,1.0
3351,Chryste,Nornable,F,13.0,1982-04-13,Accounting Assistant II,,Affluent Customer,N,1'; DROP TABLE users--,No,15.0,37.0,17 Springs Center,4214.0,QLD,Australia,7.0,1.0
3352,Fredek,Lobley,M,14.0,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,-1.00E+02,No,1.0,25.0,29863 Waxwing Court,3056.0,VIC,Australia,5.0,1.0
3353,Marina,Scorrer,F,91.0,1994-04-21,Software Test Engineer II,,Mass Customer,N,â°â´âµâââ,Yes,1.0,25.0,9229 Division Park,2205.0,NSW,Australia,8.0,1.0
3354,Ollie,Restorick,M,18.0,1978-03-27,,Manufacturing,Mass Customer,N,testâ testâ«,Yes,11.0,41.0,88 Morningstar Pass,3161.0,VIC,Australia,10.0,1.0
3355,Cherin,Thireau,F,50.0,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,-1,No,3.0,29.0,45 Talisman Pass,4102.0,QLD,Australia,4.0,1.0
3356,Dill,Bampford,M,47.0,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,6.0,60.0,73 Burrows Court,3121.0,VIC,Australia,8.0,1.0
3357,Georgie,Henze,M,25.0,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,4.0,20.0,5 Sachs Terrace,4207.0,QLD,Australia,4.0,1.0
3358,Fairlie,McGavin,M,30.0,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,ï¼ï¼ï¼,Yes,11.0,46.0,2170 Schiller Alley,2160.0,NSW,Australia,9.0,1.0
3359,Duffy,Cotillard,M,82.0,1991-12-13,Developer III,,Mass Customer,N,,No,3.0,28.0,20 Alpine Circle,3181.0,VIC,Australia,7.0,1.0
3360,Joelie,Sherlaw,F,77.0,1963-03-23,Quality Engineer,Health,Affluent Customer,N,1.00E+96,No,5.0,56.0,435 Kennedy Circle,2173.0,NSW,Australia,10.0,1.0
3361,Riva,Yushin,F,68.0,1968-01-20,General Manager,Property,Mass Customer,N,åè£½æ¼¢èª,Yes,9.0,51.0,7330 Helena Pass,2176.0,NSW,Australia,9.0,1.0
3362,Piotr,Saladin,M,60.0,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,13.0,48.0,2 Lillian Alley,4154.0,QLD,Australia,9.0,1.0
3363,Orson,Tythacott,M,25.0,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,3.0,19.0,8 Village Street,4825.0,QLD,Australia,5.0,1.0
3364,Trueman,,M,77.0,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,3.0,26.0,62551 Del Mar Avenue,2300.0,NSW,Australia,6.0,1.0
3365,Karlens,Chaffyn,U,29.0,,Engineer III,IT,Mass Customer,N,,No,,0.0,297 Kinsman Park,2766.0,NSW,Australia,9.0,1.0
3366,Rickey,Gregolotti,M,98.0,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,1.00E+02,Yes,14.0,44.0,63493 Erie Place,2144.0,NSW,Australia,7.0,1.0
3367,Melisse,Massei,F,75.0,2000-12-05,Librarian,Entertainment,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,1.0,19.0,3 Weeping Birch Plaza,3677.0,VIC,Australia,2.0,1.0
3368,Tanya,Boddis,F,7.0,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,-1.00E+02,No,16.0,52.0,2 Roxbury Place,2564.0,NSW,Australia,8.0,1.0
3369,Cathrin,Rosencrantz,F,90.0,1977-01-02,Research Associate,,Mass Customer,N,00ËÆ$-,No,10.0,42.0,7234 Dawn Alley,4670.0,QLD,Australia,1.0,1.0
3370,Brant,Follis,M,8.0,1954-01-22,Data Coordiator,,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,5.0,65.0,01 Nevada Alley,2076.0,NSW,Australia,12.0,1.0
3371,Josey,Alves,F,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,17.0,42.0,805 Division Plaza,4165.0,QLD,Australia,4.0,1.0
3372,Orazio,Wissby,M,62.0,1954-09-25,,Telecommunications,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15.0,65.0,42554 Randy Road,2047.0,NSW,Australia,12.0,1.0
3373,Inna,Atack,F,19.0,1991-01-25,Research Associate,Health,Mass Customer,N,-1.00E+02,No,5.0,28.0,25460 Buell Avenue,2060.0,NSW,Australia,10.0,1.0
3374,Joann,Corrigan,F,77.0,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,0/0,Yes,12.0,60.0,000 Boyd Center,2160.0,NSW,Australia,8.0,1.0
3375,Thorsten,Gregon,M,37.0,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,6.0,26.0,2782 Stephen Trail,2216.0,NSW,Australia,10.0,1.0
3376,Amity,Widdall,F,74.0,1982-10-20,,Manufacturing,Mass Customer,N,1.00E+02,No,16.0,37.0,7 Charing Cross Hill,2121.0,NSW,Australia,9.0,1.0
3377,Jamal,MacRury,M,12.0,1988-06-23,,Manufacturing,Mass Customer,N,,Yes,7.0,31.0,08 Arapahoe Alley,4213.0,QLD,Australia,9.0,1.0
3378,Ina,Habershaw,F,17.0,1962-02-17,,Financial Services,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,14.0,57.0,158 Utah Court,3082.0,VIC,Australia,8.0,1.0
3379,Elysee,Spurr,F,51.0,1999-04-30,Food Chemist,Health,Mass Customer,N,1.00E+02,Yes,2.0,20.0,00 Magdeline Way,3146.0,VIC,Australia,11.0,1.0
3380,Abe,Ealam,M,41.0,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,14.0,64.0,2 Roxbury Pass,3977.0,VIC,Australia,5.0,1.0
3381,Bruce,Lackie,M,26.0,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,ï¼ï¼ï¼,No,4.0,26.0,602 Haas Drive,3799.0,VIC,Australia,3.0,1.0
3382,Burk,Walczak,M,90.0,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,â¢,No,10.0,42.0,40 Sauthoff Circle,3129.0,VIC,Australia,10.0,1.0
3383,Dane,Swansbury,M,47.0,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,á ,Yes,10.0,37.0,48 Rockefeller Court,3786.0,VIC,Australia,8.0,1.0
3384,Wesley,Nichols,M,11.0,1996-03-05,,,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,6.0,23.0,59504 Drewry Park,4061.0,QLD,Australia,8.0,1.0
3385,Ronda,,F,23.0,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,-$1.00,No,9.0,44.0,31 Dovetail Trail,2088.0,NSW,Australia,9.0,1.0
3386,Cliff,Nolin,M,24.0,1999-07-28,Structural Engineer,IT,High Net Worth,N,â°â´âµ,Yes,2.0,20.0,367 Talmadge Way,2705.0,NSW,Australia,1.0,1.0
3387,Shel,Duke,F,19.0,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/hosts,Yes,15.0,43.0,513 Hauk Street,2261.0,NSW,Australia,9.0,1.0
3388,Urbanus,Pichan,M,81.0,1986-10-25,VP Marketing,Retail,Mass Customer,N,â°â´âµ,No,7.0,33.0,72728 Ruskin Way,2291.0,NSW,Australia,6.0,1.0
3389,Margo,Saltmarshe,F,27.0,1972-06-01,Programmer II,,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,19.0,47.0,024 Onsgard Alley,3134.0,VIC,Australia,9.0,1.0
3390,Fayth,Baudins,F,20.0,1969-01-27,,,High Net Worth,N,â£,No,7.0,50.0,10097 Hooker Way,3196.0,VIC,Australia,8.0,1.0
3391,Terrel,Kreuzer,M,93.0,1991-06-23,,Manufacturing,Mass Customer,N,ï»¿,No,7.0,28.0,312 Swallow Place,3021.0,VIC,Australia,7.0,1.0
3392,Brock,Ride,M,41.0,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,ð©ð½,No,10.0,43.0,28 Superior Center,2131.0,NSW,Australia,11.0,1.0
3393,Henrietta,Olexa,F,23.0,1954-02-21,Technical Writer,Retail,Mass Customer,N,testâ testâ«,Yes,7.0,65.0,0 Weeping Birch Plaza,2093.0,NSW,Australia,12.0,1.0
3394,Barde,Spoward,M,39.0,1974-06-26,Environmental Specialist,Health,Mass Customer,N,1.00E+02,No,22.0,45.0,06 Northwestern Center,2019.0,NSW,Australia,10.0,1.0
3395,Sigmund,Fishbourn,M,76.0,1993-04-19,,Financial Services,Mass Customer,N,1/0,No,3.0,26.0,01716 2nd Terrace,3174.0,VIC,Australia,8.0,1.0
3396,Arin,Nappin,M,18.0,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,9.0,59.0,0162 Grim Circle,2191.0,NSW,Australia,10.0,1.0
3397,Melisande,,F,70.0,1985-08-19,Product Engineer,IT,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,11.0,34.0,7 Eggendart Hill,4055.0,QLD,Australia,8.0,1.0
3398,Alberik,Looks,M,69.0,1971-07-01,,,High Net Worth,N,,Yes,7.0,48.0,375 Luster Parkway,2147.0,NSW,Australia,9.0,1.0
3399,Hillyer,Biddulph,M,95.0,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,1;DROP TABLE users,No,2.0,23.0,2 Monterey Terrace,2120.0,NSW,Australia,9.0,1.0
3400,Brenna,Childes,F,46.0,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,â°â´âµ,Yes,18.0,32.0,851 Meadow Valley Place,3205.0,VIC,Australia,10.0,1.0
3401,Cristie,,F,92.0,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,"__ï¾(,_,*)",Yes,4.0,26.0,6851 Orin Parkway,2142.0,NSW,Australia,10.0,1.0
3402,Krystyna,Scadden,F,73.0,1985-05-04,Statistician II,Retail,Mass Customer,N,00ËÆ$-,No,10.0,34.0,73 Glacier Hill Drive,2880.0,NSW,Australia,1.0,1.0
3403,Jessalyn,Zoellner,F,27.0,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,1;DROP TABLE users,Yes,2.0,25.0,59364 Huxley Drive,3028.0,VIC,Australia,5.0,1.0
3404,Thomasine,McCloch,F,2.0,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,â,No,22.0,46.0,91 Charing Cross Way,2100.0,NSW,Australia,11.0,1.0
3405,Gavra,Robez,F,89.0,1996-08-18,Project Manager,Financial Services,Mass Customer,N,,Yes,3.0,23.0,80269 Southridge Park,4014.0,QLD,Australia,6.0,1.0
3406,Lucy,Lackmann,F,35.0,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,10.0,40.0,5 Northland Plaza,2096.0,NSW,Australia,9.0,1.0
3407,Marven,Ditts,M,53.0,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,ï¼ï¼ï¼,Yes,19.0,58.0,02181 Starling Trail,3015.0,VIC,Australia,10.0,1.0
3408,Becka,Bysaker,F,10.0,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,18.0,47.0,097 Gulseth Lane,4178.0,QLD,Australia,8.0,1.0
3409,Abbey,Nellen,F,75.0,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,-$1.00,No,16.0,42.0,0 Ronald Regan Way,4870.0,QLD,Australia,1.0,1.0
3410,Merrili,Brittin,F,93.0,1940-09-22,,Property,Mass Customer,N,á,No,16.0,79.0,1351 Lunder Road,2049.0,NSW,Australia,10.0,1.0
3411,Alena,Hannis,F,68.0,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,20.0,39.0,7181 Dakota Trail,3029.0,VIC,Australia,5.0,1.0
3412,Almira,Ethelstone,F,66.0,1973-08-18,Office Assistant IV,,Mass Customer,N,1/0,Yes,7.0,46.0,5767 Thierer Road,2217.0,NSW,Australia,8.0,1.0
3413,Zulema,Cristofolo,F,93.0,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,3.0,22.0,687 Almo Crossing,2160.0,NSW,Australia,10.0,1.0
3414,Winnifred,Zima,F,46.0,1966-02-25,Software Consultant,,Affluent Customer,N,,Yes,10.0,53.0,31414 Superior Park,2539.0,NSW,Australia,7.0,1.0
3415,Alberik,Kelsey,M,43.0,1963-01-17,Quality Engineer,Property,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,11.0,56.0,1 Village Green Circle,2285.0,NSW,Australia,7.0,1.0
3416,Evanne,Bentote,F,6.0,1976-01-18,,Manufacturing,Mass Customer,N,â«testâ«,Yes,11.0,43.0,2 Starling Pass,3155.0,VIC,Australia,7.0,1.0
3417,Deedee,Coxall,F,91.0,1973-02-18,Social Worker,Health,Mass Customer,N,â°â´âµ,No,7.0,46.0,182 Thierer Pass,3131.0,VIC,Australia,12.0,1.0
3418,Felipa,Paddingdon,F,18.0,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,ï»¿,No,19.0,60.0,7 Barnett Road,2713.0,NSW,Australia,1.0,1.0
3419,Felipa,Guslon,F,13.0,1973-07-09,Information Systems Manager,,Mass Customer,N,1/0,Yes,18.0,46.0,33792 Burrows Plaza,4125.0,QLD,Australia,7.0,1.0
